Freq.	Vn00    Phase
1.64396004828566e+009	-1.81469677093011e+002	-1.03363918096014e+002
1.64433862765961e+009	-1.81432398106169e+002	-1.03371960611376e+002
1.64471729421472e+009	-1.81395099474357e+002	-1.03380012367584e+002
1.64509604797107e+009	-1.81357781173459e+002	-1.03388073380797e+002
1.64547488894874e+009	-1.81320443179316e+002	-1.03396143667213e+002
1.64585381716781e+009	-1.81283085467726e+002	-1.03404223243067e+002
1.64623283264837e+009	-1.81245708014446e+002	-1.03412312124633e+002
1.64661193541052e+009	-1.81208310795189e+002	-1.03420410328221e+002
1.64699112547435e+009	-1.81170893785625e+002	-1.03428517870182e+002
1.64737040285998e+009	-1.81133456961383e+002	-1.03436634766903e+002
1.64774976758751e+009	-1.81096000298048e+002	-1.03444761034813e+002
1.64812921967705e+009	-1.81058523771160e+002	-1.03452896690375e+002
1.64850875914873e+009	-1.81021027356219e+002	-1.03461041750094e+002
1.64888838602266e+009	-1.80983511028681e+002	-1.03469196230514e+002
1.64926810031897e+009	-1.80945974763957e+002	-1.03477360148215e+002
1.64964790205780e+009	-1.80908418537415e+002	-1.03485533519820e+002
1.65002779125928e+009	-1.80870842324382e+002	-1.03493716361988e+002
1.65040776794355e+009	-1.80833246100138e+002	-1.03501908691418e+002
1.65078783213076e+009	-1.80795629839921e+002	-1.03510110524850e+002
1.65116798384106e+009	-1.80757993518925e+002	-1.03518321879063e+002
1.65154822309460e+009	-1.80720337112300e+002	-1.03526542770873e+002
1.65192854991155e+009	-1.80682660595151e+002	-1.03534773217141e+002
1.65230896431206e+009	-1.80644963942541e+002	-1.03543013234762e+002
1.65268946631632e+009	-1.80607247129485e+002	-1.03551262840675e+002
1.65307005594449e+009	-1.80569510130958e+002	-1.03559522051858e+002
1.65345073321675e+009	-1.80531752921888e+002	-1.03567790885330e+002
1.65383149815328e+009	-1.80493975477158e+002	-1.03576069358149e+002
1.65421235077427e+009	-1.80456177771608e+002	-1.03584357487413e+002
1.65459329109992e+009	-1.80418359780032e+002	-1.03592655290263e+002
1.65497431915041e+009	-1.80380521477180e+002	-1.03600962783880e+002
1.65535543494596e+009	-1.80342662837755e+002	-1.03609279985484e+002
1.65573663850677e+009	-1.80304783836418e+002	-1.03617606912338e+002
1.65611792985305e+009	-1.80266884447782e+002	-1.03625943581745e+002
1.65649930900501e+009	-1.80228964646416e+002	-1.03634290011050e+002
1.65688077598288e+009	-1.80191024406844e+002	-1.03642646217639e+002
1.65726233080689e+009	-1.80153063703542e+002	-1.03651012218939e+002
1.65764397349725e+009	-1.80115082510944e+002	-1.03659388032420e+002
1.65802570407420e+009	-1.80077080803435e+002	-1.03667773675591e+002
1.65840752255800e+009	-1.80039058555356e+002	-1.03676169166006e+002
1.65878942896886e+009	-1.80001015741001e+002	-1.03684574521259e+002
1.65917142332706e+009	-1.79962952334619e+002	-1.03692989758987e+002
1.65955350565283e+009	-1.79924868310412e+002	-1.03701414896868e+002
1.65993567596644e+009	-1.79886763642535e+002	-1.03709849952624e+002
1.66031793428815e+009	-1.79848638305099e+002	-1.03718294944019e+002
1.66070028063822e+009	-1.79810492272165e+002	-1.03726749888858e+002
1.66108271503693e+009	-1.79772325517750e+002	-1.03735214804991e+002
1.66146523750455e+009	-1.79734138015823e+002	-1.03743689710309e+002
1.66184784806137e+009	-1.79695929740307e+002	-1.03752174622748e+002
1.66223054672767e+009	-1.79657700665078e+002	-1.03760669560284e+002
1.66261333352374e+009	-1.79619450763963e+002	-1.03769174540941e+002
1.66299620846987e+009	-1.79581180010745e+002	-1.03777689582781e+002
1.66337917158637e+009	-1.79542888379157e+002	-1.03786214703912e+002
1.66376222289354e+009	-1.79504575842885e+002	-1.03794749922488e+002
1.66414536241169e+009	-1.79466242375569e+002	-1.03803295256702e+002
1.66452859016112e+009	-1.79427887950799e+002	-1.03811850724795e+002
1.66491190616217e+009	-1.79389512542120e+002	-1.03820416345049e+002
1.66529531043515e+009	-1.79351116123026e+002	-1.03828992135793e+002
1.66567880300040e+009	-1.79312698666966e+002	-1.03837578115397e+002
1.66606238387823e+009	-1.79274260147338e+002	-1.03846174302279e+002
1.66644605308900e+009	-1.79235800537494e+002	-1.03854780714898e+002
1.66682981065304e+009	-1.79197319810737e+002	-1.03863397371761e+002
1.66721365659070e+009	-1.79158817940320e+002	-1.03872024291418e+002
1.66759759092232e+009	-1.79120294899450e+002	-1.03880661492464e+002
1.66798161366828e+009	-1.79081750661284e+002	-1.03889308993539e+002
1.66836572484891e+009	-1.79043185198930e+002	-1.03897966813329e+002
1.66874992448460e+009	-1.79004598485447e+002	-1.03906634970565e+002
1.66913421259572e+009	-1.78965990493845e+002	-1.03915313484024e+002
1.66951858920262e+009	-1.78927361197085e+002	-1.03924002372527e+002
1.66990305432570e+009	-1.78888710568079e+002	-1.03932701654943e+002
1.67028760798534e+009	-1.78850038579689e+002	-1.03941411350185e+002
1.67067225020193e+009	-1.78811345204728e+002	-1.03950131477215e+002
1.67105698099586e+009	-1.78772630415958e+002	-1.03958862055036e+002
1.67144180038753e+009	-1.78733894186094e+002	-1.03967603102704e+002
1.67182670839734e+009	-1.78695136487798e+002	-1.03976354639315e+002
1.67221170504570e+009	-1.78656357293683e+002	-1.03985116684016e+002
1.67259679035302e+009	-1.78617556576313e+002	-1.03993889256000e+002
1.67298196433971e+009	-1.78578734308201e+002	-1.04002672374506e+002
1.67336722702621e+009	-1.78539890461809e+002	-1.04011466058820e+002
1.67375257843294e+009	-1.78501025009548e+002	-1.04020270328275e+002
1.67413801858031e+009	-1.78462137923781e+002	-1.04029085202254e+002
1.67452354748879e+009	-1.78423229176817e+002	-1.04037910700184e+002
1.67490916517879e+009	-1.78384298740917e+002	-1.04046746841541e+002
1.67529487167077e+009	-1.78345346588289e+002	-1.04055593645850e+002
1.67568066698518e+009	-1.78306372691090e+002	-1.04064451132682e+002
1.67606655114248e+009	-1.78267377021427e+002	-1.04073319321657e+002
1.67645252416311e+009	-1.78228359551354e+002	-1.04082198232444e+002
1.67683858606755e+009	-1.78189320252875e+002	-1.04091087884759e+002
1.67722473687626e+009	-1.78150259097941e+002	-1.04099988298367e+002
1.67761097660972e+009	-1.78111176058452e+002	-1.04108899493082e+002
1.67799730528840e+009	-1.78072071106256e+002	-1.04117821488767e+002
1.67838372293280e+009	-1.78032944213150e+002	-1.04126754305332e+002
1.67877022956338e+009	-1.77993795350876e+002	-1.04135697962739e+002
1.67915682520066e+009	-1.77954624491126e+002	-1.04144652480998e+002
1.67954350986512e+009	-1.77915431605540e+002	-1.04153617880169e+002
1.67993028357726e+009	-1.77876216665704e+002	-1.04162594180359e+002
1.68031714635760e+009	-1.77836979643151e+002	-1.04171581401729e+002
1.68070409822664e+009	-1.77797720509363e+002	-1.04180579564486e+002
1.68109113920490e+009	-1.77758439235768e+002	-1.04189588688890e+002
1.68147826931290e+009	-1.77719135793742e+002	-1.04198608795249e+002
1.68186548857117e+009	-1.77679810154605e+002	-1.04207639903923e+002
1.68225279700023e+009	-1.77640462289626e+002	-1.04216682035321e+002
1.68264019462062e+009	-1.77601092170021e+002	-1.04225735209904e+002
1.68302768145288e+009	-1.77561699766951e+002	-1.04234799448183e+002
1.68341525751755e+009	-1.77522285051523e+002	-1.04243874770720e+002
1.68380292283518e+009	-1.77482847994793e+002	-1.04252961198129e+002
1.68419067742633e+009	-1.77443388567758e+002	-1.04262058751075e+002
1.68457852131155e+009	-1.77403906741367e+002	-1.04271167450273e+002
1.68496645451142e+009	-1.77364402486509e+002	-1.04280287316492e+002
1.68535447704648e+009	-1.77324875774022e+002	-1.04289418370551e+002
1.68574258893733e+009	-1.77285326574689e+002	-1.04298560633322e+002
1.68613079020452e+009	-1.77245754859237e+002	-1.04307714125728e+002
1.68651908086866e+009	-1.77206160598340e+002	-1.04316878868745e+002
1.68690746095032e+009	-1.77166543762616e+002	-1.04326054883402e+002
1.68729593047009e+009	-1.77126904322629e+002	-1.04335242190780e+002
1.68768448944858e+009	-1.77087242248885e+002	-1.04344440812011e+002
1.68807313790638e+009	-1.77047557511838e+002	-1.04353650768284e+002
1.68846187586409e+009	-1.77007850081884e+002	-1.04362872080838e+002
1.68885070334234e+009	-1.76968119929366e+002	-1.04372104770966e+002
1.68923962036173e+009	-1.76928367024568e+002	-1.04381348860013e+002
1.68962862694288e+009	-1.76888591337721e+002	-1.04390604369382e+002
1.69001772310642e+009	-1.76848792838998e+002	-1.04399871320524e+002
1.69040690887298e+009	-1.76808971498517e+002	-1.04409149734948e+002
1.69079618426319e+009	-1.76769127286340e+002	-1.04418439634216e+002
1.69118554929770e+009	-1.76729260172470e+002	-1.04427741039943e+002
1.69157500399713e+009	-1.76689370126856e+002	-1.04437053973801e+002
1.69196454838216e+009	-1.76649457119389e+002	-1.04446378457515e+002
1.69235418247342e+009	-1.76609521119904e+002	-1.04455714512864e+002
1.69274390629157e+009	-1.76569562098179e+002	-1.04465062161683e+002
1.69313371985728e+009	-1.76529580023933e+002	-1.04474421425864e+002
1.69352362319122e+009	-1.76489574866829e+002	-1.04483792327350e+002
1.69391361631405e+009	-1.76449546596474e+002	-1.04493174888143e+002
1.69430369924646e+009	-1.76409495182414e+002	-1.04502569130299e+002
1.69469387200912e+009	-1.76369420594140e+002	-1.04511975075931e+002
1.69508413462273e+009	-1.76329322801084e+002	-1.04521392747206e+002
1.69547448710797e+009	-1.76289201772621e+002	-1.04530822166351e+002
1.69586492948554e+009	-1.76249057478066e+002	-1.04540263355645e+002
1.69625546177614e+009	-1.76208889886676e+002	-1.04549716337426e+002
1.69664608400048e+009	-1.76168698967651e+002	-1.04559181134088e+002
1.69703679617927e+009	-1.76128484690131e+002	-1.04568657768082e+002
1.69742759833322e+009	-1.76088247023198e+002	-1.04578146261917e+002
1.69781849048305e+009	-1.76047985935875e+002	-1.04587646638158e+002
1.69820947264949e+009	-1.76007701397125e+002	-1.04597158919428e+002
1.69860054485326e+009	-1.75967393375852e+002	-1.04606683128407e+002
1.69899170711510e+009	-1.75927061840902e+002	-1.04616219287834e+002
1.69938295945576e+009	-1.75886706761060e+002	-1.04625767420505e+002
1.69977430189597e+009	-1.75846328105052e+002	-1.04635327549274e+002
1.70016573445647e+009	-1.75805925841543e+002	-1.04644899697055e+002
1.70055725715804e+009	-1.75765499939139e+002	-1.04654483886820e+002
1.70094887002142e+009	-1.75725050366387e+002	-1.04664080141597e+002
1.70134057306737e+009	-1.75684577091771e+002	-1.04673688484477e+002
1.70173236631667e+009	-1.75644080083717e+002	-1.04683308938608e+002
1.70212424979009e+009	-1.75603559310589e+002	-1.04692941527197e+002
1.70251622350840e+009	-1.75563014740690e+002	-1.04702586273511e+002
1.70290828749238e+009	-1.75522446342264e+002	-1.04712243200877e+002
1.70330044176283e+009	-1.75481854083491e+002	-1.04721912332683e+002
1.70369268634053e+009	-1.75441237932492e+002	-1.04731593692374e+002
1.70408502124628e+009	-1.75400597857327e+002	-1.04741287303458e+002
1.70447744650089e+009	-1.75359933825991e+002	-1.04750993189502e+002
1.70486996212515e+009	-1.75319245806422e+002	-1.04760711374134e+002
1.70526256813988e+009	-1.75278533766493e+002	-1.04770441881043e+002
1.70565526456590e+009	-1.75237797674015e+002	-1.04780184733980e+002
1.70604805142402e+009	-1.75197037496739e+002	-1.04789939956755e+002
1.70644092873507e+009	-1.75156253202351e+002	-1.04799707573242e+002
1.70683389651988e+009	-1.75115444758476e+002	-1.04809487607375e+002
1.70722695479928e+009	-1.75074612132677e+002	-1.04819280083149e+002
1.70762010359412e+009	-1.75033755292452e+002	-1.04829085024624e+002
1.70801334292524e+009	-1.74992874205238e+002	-1.04838902455920e+002
1.70840667281348e+009	-1.74951968838408e+002	-1.04848732401219e+002
1.70880009327971e+009	-1.74911039159271e+002	-1.04858574884767e+002
1.70919360434477e+009	-1.74870085135075e+002	-1.04868429930874e+002
1.70958720602954e+009	-1.74829106733001e+002	-1.04878297563909e+002
1.70998089835489e+009	-1.74788103920168e+002	-1.04888177808308e+002
1.71037468134167e+009	-1.74747076663632e+002	-1.04898070688570e+002
1.71076855501078e+009	-1.74706024930383e+002	-1.04907976229256e+002
1.71116251938310e+009	-1.74664948687348e+002	-1.04917894454991e+002
1.71155657447951e+009	-1.74623847901387e+002	-1.04927825390467e+002
1.71195072032091e+009	-1.74582722539299e+002	-1.04937769060436e+002
1.71234495692819e+009	-1.74541572567817e+002	-1.04947725489717e+002
1.71273928432225e+009	-1.74500397953607e+002	-1.04957694703195e+002
1.71313370252401e+009	-1.74459198663272e+002	-1.04967676725816e+002
1.71352821155437e+009	-1.74417974663349e+002	-1.04977671582595e+002
1.71392281143425e+009	-1.74376725920309e+002	-1.04987679298610e+002
1.71431750218458e+009	-1.74335452400559e+002	-1.04997699899006e+002
1.71471228382627e+009	-1.74294154070439e+002	-1.05007733408993e+002
1.71510715638026e+009	-1.74252830896222e+002	-1.05017779853846e+002
1.71550211986748e+009	-1.74211482844116e+002	-1.05027839258908e+002
1.71589717430888e+009	-1.74170109880264e+002	-1.05037911649588e+002
1.71629231972540e+009	-1.74128711970739e+002	-1.05047997051361e+002
1.71668755613799e+009	-1.74087289081551e+002	-1.05058095489769e+002
1.71708288356760e+009	-1.74045841178640e+002	-1.05068206990422e+002
1.71747830203520e+009	-1.74004368227881e+002	-1.05078331578996e+002
1.71787381156175e+009	-1.73962870195082e+002	-1.05088469281235e+002
1.71826941216822e+009	-1.73921347045982e+002	-1.05098620122952e+002
1.71866510387558e+009	-1.73879798746253e+002	-1.05108784130025e+002
1.71906088670482e+009	-1.73838225261500e+002	-1.05118961328403e+002
1.71945676067691e+009	-1.73796626557259e+002	-1.05129151744103e+002
1.71985272581285e+009	-1.73755002598999e+002	-1.05139355403209e+002
1.72024878213363e+009	-1.73713353352120e+002	-1.05149572331876e+002
1.72064492966025e+009	-1.73671678781953e+002	-1.05159802556326e+002
1.72104116841371e+009	-1.73629978853762e+002	-1.05170046102851e+002
1.72143749841502e+009	-1.73588253532741e+002	-1.05180302997815e+002
1.72183391968519e+009	-1.73546502784014e+002	-1.05190573267648e+002
1.72223043224524e+009	-1.73504726572639e+002	-1.05200856938852e+002
1.72262703611619e+009	-1.73462924863601e+002	-1.05211154037999e+002
1.72302373131908e+009	-1.73421097621817e+002	-1.05221464591731e+002
1.72342051787493e+009	-1.73379244812135e+002	-1.05231788626762e+002
1.72381739580478e+009	-1.73337366399333e+002	-1.05242126169875e+002
1.72421436512967e+009	-1.73295462348117e+002	-1.05252477247927e+002
1.72461142587065e+009	-1.73253532623124e+002	-1.05262841887843e+002
1.72500857804877e+009	-1.73211577188921e+002	-1.05273220116622e+002
1.72540582168509e+009	-1.73169596010004e+002	-1.05283611961334e+002
1.72580315680066e+009	-1.73127589050798e+002	-1.05294017449121e+002
1.72620058341657e+009	-1.73085556275656e+002	-1.05304436607199e+002
1.72659810155387e+009	-1.73043497648862e+002	-1.05314869462855e+002
1.72699571123364e+009	-1.73001413134626e+002	-1.05325316043448e+002
1.72739341247696e+009	-1.72959302697088e+002	-1.05335776376413e+002
1.72779120530493e+009	-1.72917166300316e+002	-1.05346250489255e+002
1.72818908973862e+009	-1.72875003908306e+002	-1.05356738409556e+002
1.72858706579914e+009	-1.72832815484981e+002	-1.05367240164968e+002
1.72898513350759e+009	-1.72790600994192e+002	-1.05377755783222e+002
1.72938329288506e+009	-1.72748360399719e+002	-1.05388285292118e+002
1.72978154395268e+009	-1.72706093665266e+002	-1.05398828719534e+002
1.73017988673155e+009	-1.72663800754468e+002	-1.05409386093422e+002
1.73057832124280e+009	-1.72621481630883e+002	-1.05419957441809e+002
1.73097684750754e+009	-1.72579136257998e+002	-1.05430542792797e+002
1.73137546554692e+009	-1.72536764599226e+002	-1.05441142174565e+002
1.73177417538206e+009	-1.72494366617906e+002	-1.05451755615366e+002
1.73217297703410e+009	-1.72451942277303e+002	-1.05462383143530e+002
1.73257187052419e+009	-1.72409491540608e+002	-1.05473024787463e+002
1.73297085587347e+009	-1.72367014370937e+002	-1.05483680575648e+002
1.73336993310310e+009	-1.72324510731333e+002	-1.05494350536645e+002
1.73376910223424e+009	-1.72281980584763e+002	-1.05505034699091e+002
1.73416836328806e+009	-1.72239423894119e+002	-1.05515733091699e+002
1.73456771628571e+009	-1.72196840622219e+002	-1.05526445743263e+002
1.73496716124838e+009	-1.72154230731804e+002	-1.05537172682651e+002
1.73536669819724e+009	-1.72111594185541e+002	-1.05547913938813e+002
1.73576632715347e+009	-1.72068930946020e+002	-1.05558669540773e+002
1.73616604813826e+009	-1.72026240975756e+002	-1.05569439517638e+002
1.73656586117282e+009	-1.71983524237187e+002	-1.05580223898591e+002
1.73696576627832e+009	-1.71940780692674e+002	-1.05591022712897e+002
1.73736576347598e+009	-1.71898010304505e+002	-1.05601835989897e+002
1.73776585278700e+009	-1.71855213034886e+002	-1.05612663759015e+002
1.73816603423260e+009	-1.71812388845950e+002	-1.05623506049753e+002
1.73856630783399e+009	-1.71769537699751e+002	-1.05634362891694e+002
1.73896667361239e+009	-1.71726659558266e+002	-1.05645234314503e+002
1.73936713158904e+009	-1.71683754383394e+002	-1.05656120347924e+002
1.73976768178516e+009	-1.71640822136957e+002	-1.05667021021782e+002
1.74016832422199e+009	-1.71597862780699e+002	-1.05677936365984e+002
1.74056905892077e+009	-1.71554876276284e+002	-1.05688866410521e+002
1.74096988590275e+009	-1.71511862585298e+002	-1.05699811185461e+002
1.74137080518918e+009	-1.71468821669251e+002	-1.05710770720959e+002
1.74177181680132e+009	-1.71425753489571e+002	-1.05721745047250e+002
1.74217292076042e+009	-1.71382658007608e+002	-1.05732734194653e+002
1.74257411708776e+009	-1.71339535184633e+002	-1.05743738193569e+002
